iter	Logloss
280	0.0005308487661
281	0.0005308487661
282	0.0005308692135
283	0.0005308496905
284	0.0005302261351
285	0.0005302430327
286	0.0005302464503
287	0.0005302179212
288	0.0005302179212
289	0.0005302333014
290	0.0005302053981
291	0.0005291638102
292	0.0005291638102
293	0.000529153312
294	0.0005291425519
295	0.0005291569172
296	0.0005291483884
297	0.0005207495402
298	0.0005207221419
299	0.0005207229667
300	0.0005207399386
301	0.0005207259347
302	0.0005118147161
303	0.0005117953718
304	0.0005117841622
305	0.000511789461
306	0.000511789461
307	0.0005117939514
308	0.0005117933118
309	0.0005117872876
310	0.000511804306
311	0.0005117900403
312	0.0005049815401
313	0.0005049750248
314	0.0005049787899
315	0.0005049643528
316	0.0005049653791
317	0.0005049685071
318	0.0005049580807
319	0.0005049691304
320	0.0005049608888
321	0.0005049608888
322	0.0005049654673
323	0.0005049539101
324	0.0005049410508
325	0.0005049441926
326	0.0004985856063
327	0.0004985932826
328	0.0004985884748
329	0.0004910314629
330	0.0004910406313
331	0.0004900976424
332	0.0004825409479
333	0.0004825123936
334	0.000482522038
335	0.0004825214147
336	0.0004825214147
337	0.0004825239206
338	0.0004825148276
339	0.0004825148276
340	0.0004781988544
341	0.0004781872116
342	0.0004781887491
343	0.0004781784059
344	0.00047818478
345	0.0004781854474
346	0.0004781720945
347	0.0004781680259
348	0.0004781734268
349	0.0004781585957
350	0.0004781613471
351	0.0004781512417
352	0.0004781625068
353	0.0004781644485
354	0.0004781634336
355	0.0004781599871
356	0.0004781667793
357	0.0004781303876
358	0.0004781265381
359	0.0004781231772
360	0.0004781259866
361	0.0004781106353
362	0.0004781206853
363	0.0004781115054
364	0.0004780975016
365	0.0004780993111
366	0.0004780766071
367	0.0004780977043
368	0.0004772500352
369	0.0004772373648
370	0.0004772466037
371	0.0004772291986
372	0.0004772342658
373	0.0004772342658
374	0.0004772337722
375	0.0004772337722
376	0.0004772337722
377	0.0004772351787
378	0.0004772176843
379	0.0004772119498
380	0.0004772119498
381	0.0004772218838
382	0.0004772218838
383	0.0004772218838
384	0.0004772209721
385	0.0004772021026
386	0.0004772153824
387	0.0004721977018
388	0.0004721977018
389	0.0004721952274
390	0.0004721891163
391	0.000472170782
392	0.0004721916209
393	0.000472181352
394	0.0004721730688
395	0.0004721761135
396	0.0004721748644
397	0.0004721748644
398	0.0004721748644
399	0.000472169218
400	0.0004721694636
401	0.0004721674223
402	0.0004721699131
403	0.0004721565627
404	0.0004721356218
405	0.0004721533177
406	0.0004721574291
407	0.0004721472646
408	0.000472142195
409	0.0004721469321
410	0.0004721469321
411	0.0004721469321
412	0.0004721469321
413	0.0004721433294
414	0.0004721329874
415	0.0004721338865
416	0.0004721196358
417	0.000472117737
418	0.0004721175191
419	0.0004721105404
420	0.0004720927021
421	0.0004720977101
422	0.0004720807232
423	0.0004720884283
424	0.0004720963212
425	0.00047120386
426	0.0004712150999
427	0.0004712010519
428	0.0004711946084
429	0.0004711886283
430	0.0004711855131
431	0.0004711926088
432	0.0004711882204
433	0.0004711834139
434	0.0004711798491
435	0.0004711720154
436	0.0004711629086
437	0.0004711696266
438	0.0004711686419
439	0.0004711595918
440	0.0004711375956
441	0.0004711375956
442	0.0004711484287
443	0.0004711425167
444	0.0004711567384
445	0.0004711364962
446	0.0004711344676
447	0.0004711355091
448	0.000471127892
449	0.0004711256027
450	0.0004711142495
451	0.0004711130784
452	0.0004711130784
453	0.0004711130784
454	0.0004711148741
455	0.0004711148741
456	0.0004711133819
457	0.0004711026369
458	0.0004711026369
459	0.0004710991639
460	0.0004711007568
461	0.0004711002632
462	0.0004710981791
463	0.0004710835495
464	0.0004710922672
465	0.0004710829727
466	0.0004710714723
467	0.0004710858388
468	0.0004710717052
469	0.0004710717052
470	0.0004710717052
471	0.0004710715188
472	0.0004710635957
473	0.0004710683896
474	0.0004710366306
475	0.0004710348639
476	0.0004710343136
477	0.0004710267998
478	0.000471021642
479	0.0004710239174
480	0.0004710239174
481	0.0004710113188
482	0.0004710238758
483	0.0004710180091
484	0.0004710223547
485	0.0004710067995
486	0.0004710060767
487	0.0004710192268
488	0.0004709965052
489	0.0004709951289
490	0.000471003645
491	0.000471003645
492	0.0004710023103
493	0.0004709912769
494	0.0004709958517
495	0.0004709999946
496	0.0004709936518
497	0.000470997184
498	0.000470997184
499	0.0004709745518
500	0.0004709692354
501	0.0004709610844
502	0.0004709736981
503	0.0004709736981
504	0.0004709705122
505	0.0004709584916
506	0.0004709569403
507	0.0004709563611
508	0.0004709548852
509	0.0004709513392
510	0.0004709477756
511	0.0004709477756
512	0.0004709368845
513	0.0004709384799
514	0.0004709500208
515	0.0004709365798
516	0.000470940535
517	0.0004709280384
518	0.0004709261848
519	0.0004709191029
520	0.000470916077
521	0.0004709280649
522	0.0004709113561
523	0.0004709084726
524	0.0004709005544
525	0.0004708927183
526	0.0004709100063
527	0.0004709100818
528	0.0004708845371
529	0.0004708947758
530	0.0004708638731
531	0.0004708602806
532	0.0004708602806
533	0.0004708541418
534	0.0004708502143
535	0.0004708482751
536	0.0004708406857
537	0.0004708420204
538	0.0004708382113
539	0.0004708239757
540	0.0004708174743
541	0.0004708171406
542	0.0004708138087
543	0.0004708150692
544	0.0004708131022
545	0.000470805426
546	0.0004708044539
547	0.0004708095815
548	0.0004708017894
549	0.0004707940867
550	0.0004708074534
551	0.0004707978228
552	0.0004707827033
553	0.0004707898467
554	0.0004707864406
555	0.0004707759261
556	0.0004707661079
557	0.000470765268
558	0.0004707438069
559	0.000470748558
560	0.0004707624598
561	0.0004707449377
562	0.0004707348865
563	0.000470737784
564	0.0004707388568
565	0.0004707154239
566	0.0004707316138
567	0.0004707233469
568	0.0004707166995
569	0.0004707149201
570	0.0004707197695
571	0.0004707029146
572	0.000470708619
573	0.0004706973237
574	0.0004707016668
575	0.0004706996129
576	0.0004706777175
577	0.0004706897054
578	0.0004706878228
579	0.0004706861279
580	0.0004706859126
581	0.0004706683602
582	0.0004706770489
583	0.0004706675203
584	0.0004706632477
585	0.0004706636104
586	0.0004706546459
587	0.0004706525166
588	0.000470651824
589	0.0004706484052
590	0.0004706410777
591	0.0004706473776
592	0.0004706479695
593	0.0004706385013
594	0.0004706379221
595	0.0004706258587
596	0.000470627915
597	0.0004706297547
598	0.0004706155028
599	0.0004706240038
600	0.0004706255539
601	0.0004706082357
602	0.0004706105955
603	0.000470615533
604	0.0004706078882
605	0.0004706064401
606	0.000470607455
607	0.0004706040639
608	0.0004705898145
609	0.000470610277
610	0.0004705951134
611	0.000470583269
612	0.0004706060056
613	0.0004705810124
614	0.0004705843117
615	0.0004705673398
616	0.0004705888008
617	0.0004705746081
618	0.000470575045
619	0.0004705757829
620	0.0004705701781
621	0.0004705662392
622	0.0004705677465
623	0.0004705557561
624	0.0004705659647
625	0.0004705703669
626	0.0004705573176
627	0.0004705570304
628	0.0004705426072
629	0.0004705382339
630	0.0004705499926
631	0.0004705560016
632	0.0004705423604
633	0.0004705432999
634	0.0004705283264
635	0.0004705437065
636	0.0004705311961
637	0.0004705173509
638	0.000470525085
639	0.0004705230136
640	0.0004705148463
641	0.0004705148577
642	0.0004705164253
643	0.0004705165991
644	0.0004704936308
645	0.0004705074319
646	0.0004704867516
647	0.0004704852582
648	0.0004704845945
649	0.0004704692609
650	0.0004704791623
651	0.0004704853765
652	0.0004704793964
653	0.0004704711283
654	0.000470481886
655	0.0004704825521
656	0.0004704564004
657	0.0004704540393
658	0.0004704629157
659	0.000470463034
660	0.0004704694032
661	0.0004704559786
662	0.0004704363006
663	0.0004704469146
664	0.0004704484484
665	0.0004704376606
666	0.0004704357792
667	0.0004704467282
668	0.000470425529
669	0.0004704115076
670	0.000470417533
671	0.0004704098719
672	0.0004704202102
673	0.0004703982441
674	0.0004704288687
675	0.0004703954903
676	0.0004703868746
677	0.0004704009388
678	0.0004703966361
679	0.0004703788533
680	0.0004704013557
681	0.0004703651227
682	0.0004703564377
683	0.0004703764343
684	0.0004703555953
685	0.000470361214
686	0.0004703478775
687	0.0004703381172
688	0.0004703437057
689	0.000470323665
690	0.0004703245351
691	0.0004703176548
692	0.000470310588
693	0.0004703258523
694	0.0004703125423
695	0.0004703121091
696	0.0004703063884
697	0.0004703009851
698	0.000470299134
699	0.0004702970915
700	0.0004703030867
701	0.0004702967603
702	0.000470294704
703	0.0004702762966
704	0.0004702769048
705	0.0004702785418
706	0.0004702888801
707	0.0004702636413
708	0.0004702974415
709	0.0004702766605
710	0.0004702790064
711	0.0004702706212
712	0.0004702595413
713	0.0004702481893
714	0.0004702452943
715	0.0004702398784
716	0.000470247061
717	0.0004702354749
718	0.0004702403834
719	0.0004702208779
720	0.0004702302442
721	0.0004702250787
722	0.0004702256416
723	0.000470220111
724	0.0004702273075
725	0.0004702125645
726	0.0004702230211
727	0.0004702110307
728	0.0004701971856
729	0.0004702000981
730	0.0004701950423
731	0.0004701942893
732	0.0004701950146
733	0.0004701819804
734	0.0004701765505
735	0.0004701703387
736	0.0004701580135
737	0.0004701581154
738	0.0004701483866
739	0.0004701468793
740	0.0004701264168
741	0.0004701204959
742	0.0004701133536
743	0.000470107983
744	0.0004701089526
745	0.0004701139896
746	0.0004700855486
747	0.0004700876225
748	0.0004700839581
749	0.000470069302
750	0.0004700680277
751	0.0004700661765
752	0.0004700587471
753	0.0004700688411
754	0.0004700529257
755	0.0004700479442
756	0.0004700501012
757	0.0004700393562
758	0.0004700284525
759	0.0004700129728
760	0.0004700162003
761	0.0004700035009
762	0.0004700097556
763	0.0004700078742
764	0.0004699967805
765	0.0004699898295
766	0.000469983993
767	0.000469983459
768	0.0004699854852
769	0.0004699696
770	0.0004699867771
771	0.000469968109
772	0.0004699673271
773	0.000469966457
774	0.0004699724244
775	0.0004699833269
776	0.0004699765799
777	0.0004699485154
778	0.0004699714988
779	0.0004699536569
780	0.0004699512518
781	0.0004699589973
782	0.0004699576814
783	0.0004699601142
784	0.0004699479199
785	0.0004699505567
786	0.0004699484575
787	0.0004699445778
788	0.0004699388408
789	0.000469938293
790	0.0004699349195
791	0.0004699447063
792	0.0004699450979
793	0.0004699384806
794	0.0004699299935
795	0.000469934698
796	0.0004699357419
797	0.0004699296459
798	0.0004699281701
799	0.0004699297491
800	0.000469931847
801	0.0004699166129
802	0.0004699140365
803	0.0004699164681
804	0.0004699219419
805	0.0004699067971
806	0.0004699178444
807	0.0004698981929
808	0.0004699130807
809	0.0004699049146
810	0.0004698965155
811	0.0004698967737
812	0.000469895818
813	0.0004698875649
814	0.0004698997291
815	0.0004698993665
816	0.0004698873169
817	0.0004698822648
818	0.0004698855376
819	0.0004698768766
820	0.0004698954716
821	0.0004698853638
822	0.0004698835959
823	0.0004698781938
824	0.0004698790941
825	0.0004698878244
826	0.0004698791369
827	0.0004698826112
828	0.0004698815396
829	0.0004698703752
830	0.0004698788599
831	0.0004698753718
832	0.000469883932
833	0.0004698740383
834	0.000469891864
835	0.0004698701297
836	0.0004698751691
837	0.0004698728798
838	0.0004698601931
839	0.0004698725902
840	0.0004698716936
841	0.0004698656254
842	0.0004698850163
843	0.0004698707228
844	0.0004698628299
845	0.0004698641924
846	0.0004698665081
847	0.0004698587903
848	0.0004698621034
849	0.0004698535053
850	0.0004698533593
851	0.0004698647137
852	0.0004698519968
853	0.0004698616425
854	0.0004698403552
855	0.0004698489998
856	0.0004698475077
857	0.0004698343902
858	0.0004698559659
859	0.0004698378053
860	0.0004698480869
861	0.0004698509982
862	0.0004698476549
863	0.000469839601
864	0.0004698358359
865	0.0004698477116
866	0.0004698336951
867	0.0004698370547
868	0.0004698444666
869	0.0004698429027
870	0.0004698360978
871	0.0004698387912
872	0.0004698313895
873	0.0004698374728
874	0.0004698369666
875	0.0004698370095
876	0.0004698239601
877	0.0004698278284
878	0.0004698294364
879	0.0004698374011
880	0.0004698227298
881	0.0004698303934
882	0.0004698322168
883	0.0004698247168
884	0.0004698307095
885	0.0004698226315
886	0.0004698257896
887	0.0004698210096
888	0.0004698122039
889	0.0004698252532
890	0.0004698229073
891	0.000469815187
892	0.0004698232813
893	0.000469827263
894	0.0004698128145
895	0.0004698097963
896	0.0004698172421
897	0.0004698053247
898	0.000469811364
899	0.0004698090609
900	0.0004698106689
901	0.0004698000825
902	0.0004698111323
903	0.0004698087851
904	0.0004698043249
905	0.0004698093668
906	0.000469808294
907	0.0004698101476
908	0.0004697961008
909	0.0004698059342
910	0.0004697980136
911	0.000469793989
912	0.000469794654
913	0.0004697890341
914	0.0004698147073
915	0.0004697867183
916	0.0004697826611
917	0.0004697951728
918	0.0004697947649
919	0.0004697842993
920	0.0004697934351
921	0.0004697889031
922	0.0004697784604
923	0.0004697838082
924	0.0004697928004
925	0.0004697815618
926	0.0004697767239
927	0.0004697743514
928	0.0004697897883
929	0.0004697814447
930	0.0004697753928
931	0.000469781709
932	0.0004697720055
933	0.0004697764355
934	0.0004697564817
935	0.0004697662709
936	0.0004697834305
937	0.0004697670806
938	0.0004697679344
939	0.0004697751913
940	0.0004697608387
941	0.0004697634
942	0.0004697684268
943	0.0004697707727
944	0.0004697552628
945	0.0004697510784
946	0.0004697638356
947	0.0004697495597
948	0.0004697594925
949	0.0004697550752
950	0.0004697624026
951	0.0004697443893
952	0.0004697554366
953	0.0004697657484
954	0.000469742867
955	0.0004697493998
956	0.0004697575521
957	0.0004697469947
958	0.0004697470653
959	0.0004697432308
960	0.000469759869
961	0.0004697492097
962	0.0004697512811
963	0.0004697514259
964	0.0004697483988
965	0.000469752019
966	0.0004697344691
967	0.0004697504261
968	0.0004697302684
969	0.00046974601
970	0.0004697392467
971	0.0004697471383
972	0.0004697243172
973	0.0004697320098
974	0.0004697349313
975	0.0004697394494
976	0.0004697202046
977	0.0004697309357
978	0.0004697292547
979	0.0004697379585
980	0.000469725448
981	0.0004697294586
982	0.0004697230139
983	0.0004697192048
984	0.0004697295606
985	0.0004697318046
986	0.0004697174683
987	0.0004697194075
988	0.0004697157746
989	0.0004697270132
990	0.0004697061428
991	0.0004697165855
992	0.0004697006701
993	0.0004697114882
994	0.0004697129754
995	0.0004697044919
996	0.0004697158325
997	0.000469703351
998	0.0004697140621
999	0.0004697120523
